Name ,Country ,Sex,Age,University ,Department ,CGPA
Moss Paddock,China,M,32,Northeast Forest University,Research and Development,1.29
Linnell Greatbank,Dominican Republic,F,22,Pontificia Universidad Católica Madre y Maestra (PUCMM),Accounting,2.42
Denni Brunelli,Japan,F,23,Dokkyo University,Engineering,0.31
Eda Tantrum,Indonesia,M,45,Universitas Bengkulu,Support,4.92
Jarad Costanza,Indonesia,F,25,Universitas 17 Agustus 1945 Jakarta,Training,3.35
Giusto McQuirk,Japan,M,26,Kochi Medical School,Human Resources,2.54
Emmalynne Surridge,Philippines,F,38,University of Cebu,Business Development,3.87
Bonnibelle Troker,Tanzania,M,34,St. Joseph Group of Institutes,Sales,3.04
Malia Wafer,Iran,F,41,Qom University of Technology,Services,1.42
Giulio Reinbeck,United States,M,30,Wisconsin Lutheran College,Legal,0.8
Aggie Palister,Argentina,F,25,Universidad Nacional de Mar del Plata,Sales,0.31
Prince Olivera,United States,F,48,Belhaven College,Training,3.01
Chanda Cortez,China,F,37,Anhui University of Finance and Economics,Engineering,1.92
Thain Tramel,Sudan,F,50,University of Science and Technology,Product Management,4.23
Raynard Gavaran,Indonesia,F,28,Universitas Ibn Khaldun Bogor,Sales,0.17
Nelie Samson,Indonesia,F,32,Universitas Sebelas Maret,Accounting,0.05
Corrie Surfleet,United States,M,43,Seton Hall University,Sales,4.39
Eve Hudel,Kenya,M,40,Catholic University of Eastern Africa,Research and Development,1.93
Louie Elt,Indonesia,F,48,Universitas Katolik Soegijapranoto,Marketing,2.49
Alfreda Bradmore,China,F,22,Chongqing Telecommunication College,Legal,0.05
Peterus Glason,France,F,27,Ecole Superieure Robert de Sorbon,Training,0.4
Edeline Gorini,Philippines,F,33,Mountain View College,Engineering,0.75
Hermon Tocher,Nigeria,M,47,Lead City University of Ibadan,Legal,1.49
Scarface Sessions,Philippines,M,44,University of Regina Carmeli,Engineering,0.48
Lorrayne Browse,Russia,F,43,Volgograd State Academy of Physical Education,Training,3.87
Michell Morriarty,South Africa,F,33,Tshwane University of Technology,Training,1.26
Henriette Cullum,Brazil,F,34,Pontifícia Universidade Católica do Rio Grande do Sul,Marketing,1.6
Leslie Randlesome,Philippines,M,28,Capitol University,Research and Development,4.6
Lovell Jentgens,China,F,40,Wuhan University School of Medicine,Product Management,2.07
Maynord Greener,China,M,49,Sichuan Agricultural University,Human Resources,3.23
Minni MacCaghan,China,F,35,Renmin University of China,Engineering,2.37
Bel Chapelhow,Afghanistan,F,23,Takhar University,Training,1.07
Clarabelle Plover,Philippines,M,39,Foundation University,Services,4.9
Aretha Abarough,China,F,21,Jimei University,Training,0.34
Tammi Sibery,Sweden,M,32,Linköping University,Accounting,1.59
Lacy McHale,China,F,27,Beijing Sport University,Accounting,1.09
Kitty Whiskerd,Russia,M,49,Astrahan State Technical University,Engineering,2.73
Merissa Petkov,Brazil,M,27,Universidade Cidade de São Paulo,Marketing,1.71
Roderic Leroy,Philippines,M,47,University of Baguio,Business Development,3.43
Zea Gawthorpe,Bulgaria,F,23,Technical University of Varna,Business Development,3.69
Ayn Veillard,Uruguay,M,24,Universidad de la República,Business Development,4.15
Joshuah Scoates,Yemen,M,25,Al-Eman University,Business Development,2.47
Yetta Nevison,Indonesia,F,25,Universitas Brawijaya,Human Resources,0.25
Natala Folland,Indonesia,F,38,Universitas Mataram,Business Development,3.57
Hertha Prinne,Philippines,M,37,Manila Central University,Training,4.53
Eloise Stinchcombe,Macedonia,F,32,"University for Information Science and Technology  ""St. Paul The Apostle"" ",Legal,1.07
Timmie Giannazzo,France,F,50,Université Nancy II,Support,4.05
Eddi Elloway,Russia,M,40,St. Petersburg State University of Economics and Finance,Engineering,1.62
Daisie Lewson,China,F,27,University of Electronic Science and Technology of China,Support,2.16
Forrest Watkinson,Russia,F,41,Syktyvkar State University,Research and Development,1.12
Jaquelin Girardin,Senegal,F,45,Universite Amadou Hampaté Ba,Marketing,0.96
June Horney,Cambodia,M,38,Norton University,Accounting,3.06
Phillip Nowill,China,F,41,Zhengda Software College,Research and Development,0.75
Melva Harness,Philippines,F,21,University of Cagayan Valley,Accounting,0.39
Keenan Shama,China,M,38,Shenyang Institute of Chemical Technology,Legal,2.56
Maribelle Covil,Czech Republic,M,40,Czech Technical University of Prague,Research and Development,4.45
Pammie Kennea,Indonesia,F,48,Universitas Nusa Cendana,Sales,3.58
Richmound Wallis,Croatia,F,49,University of Pula,Engineering,1.47
Dalis Eustanch,Netherlands,F,31,Hogeschool van Amsterdam,Services,2.51
Dory Surman,Indonesia,M,21,Universitas Sumatera Utara,Product Management,0.16
Robert Nassi,Pakistan,F,48,"Bahauddin Zakariya University, Multan",Support,3.39
Farleigh Templman,Japan,M,36,Hokkaigakuen University,Product Management,1.94
Edmon Mara,Indonesia,M,48,Universitas Advent Indonesia,Support,2.57
De witt Kenan,Poland,M,50,Staszic Pila College,Support,2.99
Emmie Chaplyn,Indonesia,F,28,Politeknik Negeri Lhokseumawe,Legal,0.29
Homerus Crackel,Thailand,M,43,Kasem Bundit University,Services,2.22
Bobbee Yanson,China,F,28,Fujian University of Traditional Chinese Medicine,Training,4.58
Bartolomeo Rydeard,Mexico,M,28,Universidad Autónoma de Sinaloa,Training,3.59
Thaddus Easdon,Iran,M,26,University of Mashhad Pnu,Services,2.7
Oby Freen,Sweden,M,44,Karolinska Institute Stockholm,Services,0.28
Freda Beswetherick,Indonesia,F,36,Universitas Muhammadiyah Surakarta,Business Development,0.48
Ivonne Bawles,Tunisia,M,37,Université Ez-Zitouna,Training,2
Minna Cobbing,Thailand,M,38,"Rajamangala University of Technology, Lanna Nan",Human Resources,1.88
Rex Cartin,Kenya,M,46,University of Eldoret,Business Development,4.96
Durward Piser,China,F,26,Inner Mongolia Normal University,Legal,4.08
Tarrance Vanns,Portugal,M,44,Instituto Politécnico de Leiria,Human Resources,2.08
Gavan Flageul,China,F,36,Northeast Normal University,Training,3.6
Godart Brunone,Indonesia,M,27,Universitas Katolik Widya Manadala,Human Resources,3.67
Erena Synnott,China,M,23,Shanghai Ouhua Vocational Technical College,Sales,2.62
Wallie Tomsa,Russia,F,27,Russian State Hydrometeorological University,Sales,2.18
Sabra Ewington,Ukraine,F,50,Odessa National Polytechnic University,Product Management,1.64
Sara Sutherns,China,M,20,Inner Mongolia Polytechnic University,Product Management,2.51
Candra Piers,France,M,25,Ecole Centrale d'Electronique - ECE,Support,3.7
Davis Baird,Philippines,F,41,Bulacan State University,Sales,0.12
Phaedra Sivil,Bosnia and Herzegovina,M,23,University of Sarajevo,Sales,4.07
Alice Gouthier,Ukraine,F,40,Uzhgorod National University,Support,4.53
Alane Vogt,Philippines,F,50,Lyceum of the Philippines University,Support,2.23
Allx Lemmens,Russia,F,20,Far Eastern State Technical Fisheries University,Accounting,1.7
Bridget Gayther,China,F,48,Tibet University,Services,3.91
Kristo Chiverstone,China,F,38,Hebei Agricultural University,Sales,0.78
Payton Wiffler,Canada,F,47,"University of New Brunswick, Saint John",Business Development,1.8
Lindsay Moughtin,Indonesia,F,50,Universitas Muhammadiyah Jember,Research and Development,1.44
Nathan Sorbey,United States,M,38,Maranatha Baptist Bible College,Human Resources,4.18
Megen Lauderdale,China,F,24,Xinjiang University of Finance and Economics,Services,1.2
Jordain Gornall,Peru,M,24,Universidad Particular Inca Garcilaso de la Vega,Support,2.55
Alf Shildrake,Portugal,F,24,Instituto Superior D. Afonso III - INUAF,Training,1.89
Nikita Rickards,Japan,M,39,Chiba Institute of Technology,Support,4.18
Isiahi Plumb,France,M,20,Université de Bretagne Sud,Research and Development,2.94
Jules Braznell,Czech Republic,M,23,Prague Institute of Chemical Technology,Marketing,3.82
Egor Vittori,China,M,41,Dalian University of Technology,Marketing,1.18
Tobias Mottershaw,Angola,F,27,Universidade Metodista de Angola,Support,2.57
Ilka Olech,China,F,23,University of Science and Technology of China,Product Management,4.26
Christal Ulrik,Canada,M,39,Douglas College,Engineering,0.87
Anette Nudde,Poland,M,26,University of Technology and Life Sciences,Services,1.05
Billy Mapston,China,F,48,Sichuan Fine Art Institute,Engineering,4.18
Crista Curle,Indonesia,F,37,Universitas Jambi,Sales,4.79
Keslie Darington,Philippines,F,30,University of Saint La Salle,Sales,4.12
Tracey Howerd,Brazil,F,26,Centro Universitário de Araraquara,Research and Development,3.93
Dulcia Hinnerk,Poland,M,27,Collegium Civitas,Product Management,1.79
Atlante Leipold,Indonesia,F,28,Universitas Pancasila,Human Resources,3.45
Kellen Beaushaw,Indonesia,M,22,Universitas 17 Agustus 1945 Jakarta,Sales,2.7
Lesly Sinnock,Indonesia,M,36,Universitas Katolik Parahyangan,Marketing,2.09
Bili Berndt,Poland,M,49,Ludwik Solski State Academy of Theatre in Cracow,Sales,4.01
Vyky Joicey,South Korea,M,40,KDI School of Public Policy and Management,Business Development,3.34
Gavrielle Sahlstrom,Cuba,M,25,Universidad de Camagüey,Support,2.04
Marley Gotmann,Albania,M,47,Academy of Arts,Services,3.94
Flinn Dyke,Philippines,M,42,Technological University of the Philippines,Support,1.19
Trevar Raynham,France,M,44,Université Paul Sabatier (Toulouse III),Support,4.87
Modesta Nelane,Macedonia,F,49,State University of Tetova,Human Resources,3.26
Sib Hugonet,China,F,38,Jiangxi Agricultural University,Support,1.99
Lib Palfree,China,F,44,Beijing University of Science and Technology,Training,0.25
Adrien Wollers,Brazil,F,44,Universidade Camilo Castelo Branco,Sales,0.3
Cordey Kinchley,Costa Rica,M,33,Universidad Hispanoamericana,Human Resources,4.02
Janka Docket,Guatemala,M,46,Universidad de San Carlos de Guatemala,Training,1.53
Rossy Dymocke,Sweden,M,49,Jönköping University College,Services,0.92
Marlo Spinke,Mexico,F,37,"Universidad Pedagógica Nacional, Unidad León",Human Resources,4.1
Andromache Portriss,Pakistan,M,28,"International Islamic University, Islamabad",Legal,3.15
Tobie Portis,Serbia,M,26,University of Belgrade,Support,4.12
Hilario Gerriessen,China,M,36,Beijing Petroleum University,Research and Development,3.37
Keen Akess,Sweden,F,27,Nordic School of Public Health,Accounting,4.98
Becca Trenoweth,Georgia,M,34,Ilia Chavchavadze State University,Support,4.85
Baxie Ellsom,Indonesia,M,31,Universitas Paramadina Mulya,Engineering,1.13
Drona Whetland,Indonesia,M,44,Universitas 17 Agustus 1945 Samarinda,Services,4.9
Joli Backsal,China,M,37,Huaihua Radio and Television University,Engineering,0.16
Waite Seivertsen,United Kingdom,F,27,Loughborough University,Product Management,1.23
Stern Quodling,Switzerland,F,30,School of Management Fribourg,Accounting,0.9
Corly Schaben,China,F,40,East China Jiao Tong University,Accounting,4.35
Virge Ebhardt,Russia,M,29,Tver State Medical Academy,Human Resources,2.2
Gleda Andrault,Russia,F,39,St. Petersburg State University of Civil Aviation,Human Resources,0.07
Herman Bleue,China,M,46,South China University of Technology,Marketing,0.51
Jamison Brunsen,United States,F,27,Sullivan College,Engineering,0.92
Zorina Dmtrovic,Portugal,F,28,Instituto Superior de Psicologia Aplicada,Engineering,4.03
Emmery Durtnall,Indonesia,F,38,Universitas Cenderawasih,Research and Development,2.21
Ellsworth Nock,Poland,M,26,Medical Academy in Gdansk,Product Management,1.82
Keen Jaquemar,China,F,29,Zhengzhou Grain University,Support,0.3
Lizzy Hards,Portugal,F,42,Universidade Catolica Portuguesa,Support,1.06
Rouvin Chislett,Canada,M,21,St. Francis Xavier University,Training,1.04
Corny Boother,Iran,M,27,Shahrood University of Medical Sciences,Legal,2.25
Imelda Kyston,France,M,32,Ecole Nationale Supérieure d'Ingénieurs de Génie Chimique,Marketing,4.86
Tito Desport,Bulgaria,F,36,"South-West University ""Neofit Rilski""",Training,3.11
Gerrie Seargeant,Belarus,F,50,Belarusian-Russian University,Training,0.13
Filip Dudman,China,F,25,China University of Geosciences Wuhan,Research and Development,2.69
Aurilia Charer,Poland,F,31,University of Szczecin,Marketing,3.38
Antoni Robert,China,F,42,China Agriculture University East,Training,1.36
Monroe Pimmocke,Argentina,F,24,Universidad Nacional de Quilmes,Sales,0.79
Bartolomeo Pegden,Japan,M,39,Shinshu University,Marketing,4.66
Gerladina Merritt,China,M,25,Yanbian University,Legal,2.99
Caresa Syms,Indonesia,F,43,Universitas Cenderawasih,Research and Development,4.58
Bevan Maestrini,Macedonia,F,20,University Goce Delcev,Legal,0.93
Justus Yoxen,Mongolia,M,28,Ulaanbaatar University,Services,0.06
Nadya Hayers,France,M,31,Ecole Supérieure de Commerce de Toulouse,Human Resources,2.56
Daphene Ricardot,China,F,44,Shanghai Second Medical University,Training,4.28
Lorene Cathie,Tunisia,M,26,Université de Jendouba,Human Resources,0.94
Starla Thomasson,Ukraine,M,22,Luhansk Taras Shevchenko National Pedagogical University,Research and Development,0.74
Saunderson Goodinge,Czech Republic,M,25,"Academy of Performing Arts, Film and TV Fakulty",Business Development,0.46
Jesus Pietroni,Laos,M,49,Soutsaka Institute of management and Technology,Support,1.81
Aldrich Peiro,Brazil,F,20,Faculdade Italo Brasileira,Research and Development,3.17
Nathaniel Thirwell,Palestinian Territory,F,20,Al-Quds Open University,Support,1.98
Barney covino,Yemen,M,20,Al-Eman University,Training,1.74
Jens Height,France,M,39,Université Pierre et Marie Curie (Paris VI),Engineering,3.8
Carling Fothergill,China,F,43,Beijing Foreign Studies University,Engineering,1.36
Vaughn Quennell,China,M,50,Liaocheng Teachers University,Accounting,1.89
Pascal Dudding,Slovenia,M,33,University of Primorska,Product Management,0.74
Zollie Wollers,Colombia,F,33,Universidad Piloto de Colombia,Marketing,0.99
Leland Vispo,China,M,43,Anhui University of Traditional Chinese Medicine,Business Development,2.59
Erik Maudling,Chile,M,32,"Universidad ""Arturo Prat""",Training,0.3
Arlen Salamon,Finland,M,26,Tampere University of Technology,Accounting,1.15
Abbe Anand,Sweden,M,34,University College of Skövde,Services,1.38
Morgan Slograve,Cyprus,F,41,European University of Lefke,Legal,3.05
Angelina LeEstut,Greece,F,24,Institute of Management Development - Ohrid,Engineering,0.4
Winn Cayle,Czech Republic,M,41,"University of Northern Virginia, Prague Campus",Business Development,2.62
Jeff Filipiak,Russia,M,28,St. Petersburg Institute of Arts and Restoration,Accounting,4.67
Vita Merritt,Azerbaijan,F,28,Ganja State University ,Human Resources,2.69
Bailie Adnam,Venezuela,M,24,Universidad del Zulia,Legal,3.08
Johnny Anstiss,Mexico,F,44,Universidad Michoacana de San Nicolás de Hidalgo,Marketing,2.56
Aurelie Postan,Ukraine,F,35,Kiev School Of Economics,Sales,3.74
Tove Snozzwell,China,F,30,Nanjing University of Economics,Accounting,1.13
Melissa Hanstock,New Zealand,M,45,University of Waikato,Business Development,2.2
Druci Clawley,Thailand,M,35,Mahidol University,Services,3.05
Kiel Kuschel,China,F,37,Shanghai Ocean University,Legal,2.35
Cort Ygou,Sweden,M,29,Jönköping University College,Legal,0.03
Reyna Clarabut,Czech Republic,M,41,Palacky University,Marketing,4.16
Allianora Vanyashkin,Indonesia,M,32,Universitas Pelita Harapan,Sales,1.36
Wiatt Tibbetts,Portugal,F,46,Instituto Superior de Ciências Educativas,Research and Development,2.85
Guss Trinbey,Indonesia,M,40,Universitas Sebelas Maret,Human Resources,3.72
Morie Monsey,Latvia,F,44,Latvian Academy of Culture,Human Resources,2.85
Nicoline Swyne,Sweden,F,40,Dalarna University College,Support,2.38
Auberon Duguid,China,M,21,Xinjiang Agriculture University,Engineering,2.1
Ethan Parkisson,China,F,27,Shandong Medical University,Engineering,4.19
Milka Waulker,Russia,F,24,Tyumen State Agricultural Academy,Product Management,0.7
Franciska Moultrie,Indonesia,M,20,Universitas Kristen Satya Wacana,Marketing,1.28
Kelci Pedracci,Czech Republic,F,39,Technical University of Mining and Metallurgy Ostrava,Training,0.18
Alvira Scyone,Philippines,M,39,University of Negros Occidental-Recoletos,Engineering,1.17
Francis Ledram,United States,F,39,Southern College of Optometry,Training,0.02
Yorgos Pembridge,Philippines,M,24,Bicol University,Services,0.29
Ruggiero Mungane,Brazil,M,25,Universidade Católica de Goiás,Human Resources,0.28
Georgie Saxton,Russia,M,39,St. Petersburg State University of Technology and Design,Business Development,0.65
Krystle Haffner,Sweden,F,44,"University College of Arts, Crafts and Design",Marketing,4.83
Brewster Stife,China,M,35,Central China Normal University,Engineering,4.46
Les Meaders,Cameroon,M,39,Université de Ngaoundéré,Legal,2.33
Hector Delph,Sweden,M,41,World Maritime University,Business Development,0.23
Ravid Felten,Greece,M,35,Hellenic Army Academy,Human Resources,1.01
Brannon Hulmes,China,F,45,Shanxi Normal University,Engineering,0.34
Flss McDavitt,Russia,F,37,Far Eastern State University,Business Development,4
Anne Eason,Japan,M,30,Osaka University of Arts,Marketing,1.84
Siouxie Peyto,China,M,26,Tibet Agricultural and Animal Husbandry College,Legal,2.03
Miquela Addlestone,Philippines,F,21,New Era University,Legal,3.47
Sisile Tetsall,Brazil,M,43,Centro Universitário Plinio Leite,Research and Development,3.48
Rey Garwell,Afghanistan,F,36,Bost University,Support,0.93
Dyana Colam,Jordan,F,29,Zarka Private University,Research and Development,1.84
Kordula Toffoletto,Mongolia,M,27,Mongolian State University of Education,Marketing,4.93
Daffi Quittonden,United States,F,32,Baylor College of Dentistry,Training,2.36
Berny Mungane,Philippines,F,30,Arellano University,Sales,4.09
Valerye Stringman,France,F,32,Institut National des Sciences Appliquées de Toulouse,Marketing,0.37
Kelsey Pargeter,Sweden,F,49,University College of Gävle,Research and Development,3.82
Sharon Woolforde,Ukraine,M,32,Lviv National Medical Univeristy,Engineering,4.16
Pet Pepon,Poland,M,45,"Music Academy ""Karol Lipinski"" in Wroclaw",Research and Development,2.69
Anestassia Bernhardi,Indonesia,F,25,Universitas Wijaya Kusuma Purwokerto,Support,4.44
Carley Payton,China,F,39,Jiangsu University of Science and Technology,Human Resources,4.3
Nadeen Bowland,Canada,M,25,"University of Moncton, Edmundston",Legal,1.28
Margo Picheford,Ukraine,M,42,National Technical University (Kharkiv Polytechnical Institute),Services,0.24
Abbott O'Dulchonta,United Kingdom,F,48,The Manchester Metropolitan University,Support,3.72
Rakel Rowan,Philippines,M,49,University of Pangasinan,Business Development,1.89
Conny de Villier,Norway,F,39,Bodo Regional University,Legal,0.14
Caldwell Hovard,Philippines,F,48,Cagayan State University,Marketing,0.96
Eadmund McQuirk,China,F,49,Shanghai Dainji University,Accounting,4.08
Adan Lerven,Tunisia,M,45,Université de Monastir,Accounting,1.51
Godfry Duval,Latvia,F,45,Stockholm School of Economics in Riga,Legal,3.41
Sal Hotchkin,Vietnam,M,44,Ho Chi Minh City University of Foreign Languages and Information Technology,Engineering,3.94
Jacky Salvadore,Mexico,M,40,Universidad de Hermosillo,Support,2.92
Diahann Boucher,Ecuador,M,25,Universidad Técnica Particular de Loja,Training,1.17
Massimo Overbury,Japan,M,36,Hoshi University,Engineering,2.3
Phillip Proppers,China,M,43,Sichuan University,Engineering,4.3
Cad Mossop,China,M,34,China USA Business University,Sales,4.98
Korrie Lawes,Lithuania,M,30,Vilnius Pedagogical University,Sales,3.12
Pasquale Pocknoll,Indonesia,F,25,Universitas Muhammadiyah Jakarta,Support,4.1
Jolyn Maypother,Hungary,M,48,Hungarian University of Physical Education,Engineering,4.63
Arthur Ilieve,Vietnam,F,44,Hong Bang University International,Research and Development,2.64
Lyndsey Hallex,Portugal,F,46,Universidade Tecnica de Lisboa,Product Management,3.03
Farra Rickertsen,Indonesia,M,50,Universitas Katolik Indonesia Atma Jaya,Marketing,2.6
Weston Barnfather,France,F,47,Ecole Nationale Supérieur de Géologie de Nancy,Business Development,1.39
Rhodia Shortt,China,M,46,Huazhong Agricultural University,Accounting,0.08
Johanna Mozzi,Indonesia,M,48,Universitas Muslim Indonesia,Engineering,0.87
Forbes Pepi,Russia,M,40,Vyatka State Pedagogical University,Human Resources,4.11
Madelle Littlekit,China,M,21,Lanzhou University,Research and Development,1.27
Emmerich Lynd,Indonesia,F,37,Prasetiya Mulya Business School,Product Management,4.91
Prince Mesant,Indonesia,M,46,Universitas Muhammadiyah Makassar,Product Management,4.54
Umeko Dunnett,Slovenia,M,31,University of Maribor,Engineering,4.73
June Colum,France,M,27,Université Pierre Mendes-France (Grenoble II),Research and Development,2.91
Vinnie Painter,Mexico,M,23,Universidad Nuevo Mundo,Product Management,2.67
Roselia Claffey,Nigeria,M,40,University of Maiduguri,Engineering,1.91
Clareta Winterbotham,Russia,F,27,Ivanovo State University of Chemistry and Technology,Marketing,4.53
Johna Kirsop,France,M,27,Ecole Spéciale des Travaux Publics du Bâtiment et de l'Industrie,Research and Development,0.23
Ferris Angelo,Isle of Man,M,26,FTMS Global Academy,Accounting,3.48
Horst Shilton,Ethiopia,F,32,Madawalabu University,Marketing,2.38
Cordie Loveland,China,M,41,Southeast University,Services,1.26
Evelyn Charlo,Greece,F,23,Hellenic Open University,Sales,2.08
Neale Haugen,Indonesia,M,32,Universitas Sebelas Maret,Accounting,0.6
Ronny Meecher,Philippines,M,21,University of the Philippines Visayas,Product Management,2.01
Andros Hazleton,Croatia,F,48,University of Split,Support,1.84
Beale Dundredge,Myanmar,M,49,Technological University (Pyay),Training,3.56
Clarette Womack,Indonesia,F,40,Politeknik Negeri Sambas,Accounting,2.68
Emory Miners,Panama,F,40,Universidad Tecnológica de Panamá,Support,4.38
Frederica Hryniewicki,United States,M,25,Hodges University,Product Management,3.41
Waly Boxill,Portugal,M,41,Universidade Lusiada,Training,4.45
Trista Prynne,Spain,F,34,Universidad de San Pablo CEU,Sales,3.89
Josias Hayselden,Tanzania,M,35,Mount Meru University,Marketing,3.63
Meir Wehner,Indonesia,F,49,Universitas Islam Syekh-Yusuf ,Human Resources,1.08
Nellie Battista,China,F,25,Fujian University of Traditional Chinese Medicine,Sales,3.96
Torie Barosch,Portugal,F,50,Instituto Superior Politécnico Gaya,Training,4.42
Abigale Puttrell,China,M,39,Sichuan Agricultural University,Accounting,3.91
Merrili Farrin,Honduras,M,43,Escuela Agricola Panamericana Zamorano,Services,4.85
Evonne Prangley,Russia,M,21,Siberian State Transport University,Human Resources,0.35
Troy Lawson,East Timor,M,40,Université de Provence (Aix-Marseille I),Human Resources,0.5
Dominga Baumber,Venezuela,F,24,"Universidad Nacional Experimental ""Francisco de Miranda""",Training,0.7
Wanids Forsbey,France,M,38,"British Institute in Paris, University of London",Product Management,0.92
Colin Archdeacon,Portugal,F,30,Instituto Politécnico de Bragança,Product Management,2.37
Wilow Pactat,Indonesia,F,30,Universitas Widya Gama Malang,Training,4.32
Christan McGarvie,Hungary,M,29,Academy of Drama and Film,Accounting,4.76
Mano Cunnow,China,F,43,Shandong University of Science and Technology,Support,4.31
Hall Weakley,Papua New Guinea,M,36,University of Papua New Guinea,Support,0.5
Donna Liston,China,M,40,Xinjiang University,Engineering,2.92
Silvana McKimm,Czech Republic,M,44,Palacky University,Engineering,0.37
Chrystel Apfler,China,M,30,China Three Gorges University,Marketing,1.08
Miner Calderbank,France,M,41,Université d'Orléans,Product Management,1.72
Auroora Silwood,China,M,50,Jiangxi University of Traditional Chinese Medicine,Research and Development,2.77
Vikki Bennie,China,M,38,Anhui Medical University,Business Development,3.81
Welch Rothwell,France,M,22,Institut Catholique de Toulouse,Research and Development,2.38
Terza Sage,China,F,49,South China University,Accounting,4.15
Noach Kinset,China,M,23,Henan Normal University,Sales,1.61
Grace Vequaud,China,F,49,Sun Yat-Sen University of Medical Sciences,Human Resources,3.76
Rodolfo Flinn,Brazil,M,42,Universidade de Pernambuco,Services,3.81
Leila Delacour,Philippines,F,25,University of Asia and the Pacific,Marketing,4.07
Chickie Banaszewski,Poland,M,26,Technical University of Gdansk,Human Resources,1.97
Quincy Offa,Poland,M,50,Warsaw School of Social Psychology,Legal,0.29
Cosmo Brandts,Peru,F,33,Universidad Nacional Mayor de San Marcos,Human Resources,3.44
Kaylee Darrigone,China,M,43,Guangzhou Normal University,Product Management,1.5
Debora Scroggs,China,F,43,Changchun University of Technology,Sales,0.97
Erastus Greenset,Brazil,F,24,Universidade Federal de Uberlândia,Human Resources,0.75
Brooke Elstow,Indonesia,M,26,Prasetiya Mulya Business School,Sales,4.14
Clemente Smouten,Portugal,F,24,Instituto Superior D. Afonso III - INUAF,Services,1.24
Ardella Pedracci,Indonesia,F,39,Universitas Tadulako,Marketing,2.67
Dell Saundercock,Armenia,F,30,Russian-Armenian (Slavonic) State University,Training,3.7
Farrand Vellacott,Indonesia,M,31,Universitas Sarjanawiyata Tamansiswa,Engineering,3.42
Ruthy Gavozzi,United Kingdom,M,26,London School of Business & Finance,Product Management,4.63
Cassie Killimister,Kosovo,F,37,Henan Buddhist College,Research and Development,2.6
Cobb Kopf,Indonesia,M,33,Universitas Negeri Manado,Training,1
Morna Proby,Philippines,F,31,Bicol University,Accounting,4.05
Ximenes Blanchette,Sweden,F,26,Lund University,Sales,4.72
Mano Reeson,China,F,45,Beijing University of Agriculture,Human Resources,1.41
Berget Flute,France,F,26,Université de Nice-Sophia Antipolis,Sales,4.69
Enoch Bedward,United Kingdom,F,47,De Montfort University Leicester,Sales,0.15
Wayne McGrirl,Poland,M,31,West Pomeranian Business School in Szczecin,Product Management,0.38
Jobina Treat,Indonesia,M,35,Politeknik Negeri Sambas,Research and Development,1.66
Evangelina Wyndham,Indonesia,M,46,Universitas Bung Hatta,Human Resources,0.33
Mariska Rainbow,Canada,M,41,University of Moncton,Engineering,1.17
Ian Wilprecht,China,F,44,Harbin Normal University,Engineering,0.4
Vivien Ringham,China,F,48,Shanghai Lixin University of Commerce,Engineering,3.38
Wilmette Pavier,Poland,F,25,University of Lower Silesia of the Association for the Advancement of Education in Wroclaw.,Human Resources,1.37
Clevey Sellman,France,M,32,Institut de Recherche et d'Enseignement Supérieur aux Techniques de l'électronique,Services,3.35
Franklyn Gallaher,France,F,48,Ecole Normale Supérieure de Cachan,Marketing,4.33
Vidovik Danaher,Ukraine,M,46,National University of Ostroh Academy,Marketing,2.73
Livia Kirvell,Syria,F,34,Damascus University,Research and Development,3.24
Annamaria McAvey,France,M,29,Université Panthéon-Assas (Paris II),Services,2.45
Poul Beddoe,Indonesia,F,39,Universitas Nasional Jakarta,Services,1.39
Arluene Swinfen,Ukraine,M,25,Kharkiv State Medical University,Human Resources,2
Romona Kindon,Spain,M,33,Universidad de Deusto,Product Management,0.82
Sarine Christaeas,Poland,M,41,University of Opole,Human Resources,4.32
Ganny Harbisher,China,M,43,Shanghai Ouhua Vocational Technical College,Human Resources,3.87
Rosalyn Beeze,Portugal,F,41,Instituto Politécnico de Castelo Branco,Legal,3.41
Evangeline McMorran,Gambia,F,33,EUCLID University,Sales,1.09
Reggis Streatfeild,Russia,M,36,Ivanovo State Power University,Training,2.64
Cristy Habbershon,Ukraine,F,29,East Ukrainian National University,Human Resources,4.81
Shelba Oneal,Russia,F,21,Kazan State University,Business Development,3.19
Pedro Taveriner,Croatia,M,22,Zagreb School of Economics and Management,Business Development,0.26
Stevy Martina,Nigeria,M,49,University of Mkar,Accounting,3.7
Persis Hackwell,Indonesia,F,35,Universitas Ngurah Rai,Training,2.26
Cyndi Crosi,China,F,24,Central China Normal University,Sales,4.02
Hale Woodruffe,Thailand,M,20,Chulalongkorn University,Accounting,1.12
Corbett Kenyam,Bolivia,F,30,"Universidad Autónoma del Beni ""José Ballivián""",Human Resources,1.17
Deanna De Roos,Lithuania,M,29,Mykolo Romerio university,Support,1.19
Ludovika Poate,United Kingdom,F,40,University of Wales College of Medicine,Accounting,1.6
Gretchen Clorley,Malaysia,M,21,Darul Naim College of Technology,Product Management,0.16
Bidget Brotherhood,Brazil,M,34,Universidade Federal de Rondônia,Marketing,2.73
Devonne Fry,China,F,34,Zhejiang University,Product Management,2.87
Giacobo Padkin,China,M,48,Beijing Information Science and Technology University,Human Resources,1.03
Earlie Lippatt,China,M,41,Nanjing Union Theological Seminary,Legal,0.67
